Fecha Pedido,Categoría Tarjeta,País,Ventas,ID Cliente,Nombre Cliente
2023-01-25,Plata,Ecuador,16,JW-15220,Jane Waco
2023-01-26,Plata,Ecuador,27,TH-21100,Thea Hendricks
2023-01-27,Plata,Ecuador,21,JM-15865,John Murray
2023-01-28,Plata,Ecuador,20,PW-19030,Pauline Webber
2023-01-29,Plata,Ecuador,21,PW-19240,Pierre Wener
2023-01-30,Plata,Ecuador,16,TC-21295,Toby Carlisle
2023-01-31,Plata,Ecuador,17,SS-20875,Sung Shariari
2023-02-01,Plata,Ecuador,22,BP-11290,Beth Paige
2023-02-02,Plata,Ecuador,28,MC-17590,Matt Collister
2023-02-03,Plata,Ecuador,33,GM-14680,Greg Matthias
2023-02-04,Plata,Ecuador,28,HK-14890,Heather Kirkland
2023-02-05,Plata,Ecuador,20,BW-11065,Barry Weirich
2023-02-06,Plata,Ecuador,20,JB-16045,Julia Barnett
2023-02-07,Plata,Ecuador,22,DM-13015,Darrin Martin
2023-02-08,Plata,Ecuador,17,JR-15670,Jim Radford
2023-02-09,Plata,Ecuador,24,KF-16285,Karen Ferguson
2023-02-10,Plata,Ecuador,26,TB-21595,Troy Blackwell
2023-02-11,Plata,Ecuador,28,AC-10660,Anna Chung
2023-02-12,Plata,Ecuador,20,TB-21400,Tom Boeckenhauer
2023-02-13,Plata,Ecuador,18,SC-20230,Scot Coram
2023-02-14,Plata,Ecuador,26,MD-17860,Michael Dominguez
2023-02-15,Plata,Ecuador,19,CG-12520,Claire Gute
2023-02-16,Plata,Ecuador,19,PV-18985,Paul Van Hugh
2023-02-17,Plata,Ecuador,19,CK-12325,Christine Kargatis
2023-02-18,Plata,Ecuador,22,XP-21865,Xylona Preis
2023-02-19,Plata,Ecuador,20,TS-21505,Tony Sayre
2023-02-20,Plata,Ecuador,18,KB-16585,Ken Black
2023-02-21,Plata,Ecuador,19,AP-10720,Anne Pryor
2023-02-22,Plata,Ecuador,22,MR-17545,Mathew Reese
2023-02-23,Plata,Ecuador,17,DB-13210,Dean Braden
2023-02-24,Plata,Ecuador,24,DN-13690,Duane Noonan
2023-02-25,Plata,Ecuador,27,RM-19675,Robert Marley
2023-02-26,Plata,Ecuador,26,MG-17890,Michael Granlund
2023-02-27,Plata,Ecuador,18,MG-17650,Matthew Grinstein
2023-02-28,Plata,Ecuador,17,AM-10705,Anne McFarland
2023-03-01,Plata,Ecuador,19,TG-21640,Trudy Glocke
2023-03-02,Plata,Ecuador,14,MS-17710,Maurice Satty
2023-03-03,Plata,Ecuador,27,AB-10060,Adam Bellavance
2023-03-04,Plata,Ecuador,27,AG-10525,Andy Gerbode
2023-03-05,Plata,Ecuador,25,GW-14605,Giulietta Weimer
2023-03-06,Plata,Ecuador,21,SN-20710,Steve Nguyen
2023-03-07,Plata,Ecuador,28,AA-10645,Anna Andreadi
2023-03-08,Plata,Ecuador,25,LH-17155,Logan Haushalter
2023-03-09,Plata,Ecuador,21,BK-11260,Berenike Kampe
2023-03-10,Plata,Ecuador,23,KL-16555,Kelly Lampkin
2023-03-11,Plata,Ecuador,40,MG-18145,Mike Gockenbach
2023-03-12,Plata,Ecuador,33,CM-12190,Charlotte Melton
2023-03-13,Plata,Ecuador,26,BC-11125,Becky Castell
2023-03-14,Plata,Ecuador,22,NS-18640,Noel Staavos
2023-03-15,Plata,Ecuador,27,NR-18550,Nick Radford
2023-03-16,Plata,Ecuador,25,RK-19300,Ralph Kennedy
2023-03-17,Plata,Ecuador,29,KH-16360,Katherine Hughes
2023-03-18,Plata,Ecuador,32,PM-19135,Peter McVee
2023-03-19,Plata,Ecuador,25,PO-18865,Patrick O'Donnell
2023-03-20,Plata,Ecuador,16,RW-19540,Rick Wilson
2023-03-21,Plata,Ecuador,19,BS-11755,Bruce Stewart
2023-03-22,Plata,Ecuador,26,BT-11305,Beth Thompson
2023-03-23,Plata,Ecuador,15,WB-21850,William Brown
2023-03-24,Plata,Ecuador,34,CL-12565,Clay Ludtke
2023-03-25,Plata,Ecuador,27,RH-19495,Rick Hansen
2023-03-26,Plata,Ecuador,17,JF-15490,Jeremy Farry
2023-03-27,Plata,Ecuador,22,SD-20485,Shirley Daniels
2023-03-28,Plata,Ecuador,27,TH-21115,Thea Hudgings
2023-03-29,Plata,Ecuador,33,BS-11665,Brian Stugart
2023-03-30,Plata,Ecuador,23,LC-17140,Logan Currie
2023-03-31,Plata,Ecuador,30,SP-20860,Sung Pak
2023-04-01,Plata,Ecuador,42,JW-15955,Joni Wasserman
2023-04-02,Plata,Ecuador,28,CC-12370,Christopher Conant
2023-04-03,Plata,Ecuador,25,NP-18700,Nora Preis
2023-04-04,Plata,Ecuador,26,HA-14905,Helen Abelman
2023-04-05,Plata,Ecuador,31,EB-13840,Ellis Ballard
2023-04-06,Plata,Ecuador,29,TS-21430,Tom Stivers
2023-04-07,Plata,Ecuador,44,LR-16915,Lena Radford
2023-04-08,Plata,Ecuador,32,MA-17560,Matt Abelman
2023-04-09,Plata,Ecuador,37,RB-19705,Roger Barcio
2023-04-10,Plata,Ecuador,26,RA-19945,Ryan Akin
2023-04-11,Plata,Ecuador,29,FA-14230,Frank Atkinson
2023-04-12,Plata,Ecuador,26,LE-16810,Laurel Elliston
2023-04-13,Plata,Ecuador,28,LP-17095,Liz Preis
2023-04-14,Plata,Ecuador,25,TP-21565,Tracy Poddar
2023-04-15,Plata,Ecuador,52,LP-17080,Liz Pelletier
2023-04-16,Plata,Ecuador,28,CA-11965,Carol Adams
2023-04-17,Plata,Ecuador,26,JD-15790,John Dryer
2023-04-18,Plata,Ecuador,25,IL-15100,Ivan Liston
2023-04-19,Plata,Ecuador,30,CA-12265,Christina Anderson
2023-04-20,Plata,Ecuador,22,DB-13120,David Bremer
2023-04-21,Plata,Ecuador,26,JF-15565,Jill Fjeld
2023-04-22,Plata,Ecuador,41,DS-13180,David Smith
2023-04-23,Plata,Ecuador,31,AS-10285,Alejandro Savely
2023-04-24,Plata,Ecuador,30,IM-15070,Irene Maddox
2023-04-25,Plata,Ecuador,25,PM-18940,Paul MacIntyre
2023-04-26,Plata,Ecuador,20,DR-12880,Dan Reichenbach
2023-04-27,Plata,Ecuador,36,AI-10855,Arianne Irving
2023-04-28,Plata,Ecuador,34,MD-17350,Maribeth Dona
2023-04-29,Plata,Ecuador,32,TW-21025,Tamara Willingham
2023-04-30,Plata,Ecuador,45,LA-16780,Laura Armstrong
2023-05-01,Plata,Ecuador,26,EM-13810,Eleni McCrary
2023-05-02,Plata,Ecuador,25,DK-12985,Darren Koutras
2023-05-03,Plata,Ecuador,32,SV-20365,Seth Vernon
2023-05-04,Plata,Ecuador,31,SC-20695,Steve Chapman
2023-05-05,Plata,Ecuador,32,CM-12715,Craig Molinari
2023-05-06,Plata,Ecuador,33,DF-13135,David Flashing
2023-05-07,Plata,Ecuador,38,JK-16120,Julie Kriz
2023-05-08,Plata,Ecuador,40,SC-20020,Sam Craven
2023-05-09,Plata,Ecuador,37,GB-14575,Giulietta Baptist
2023-05-10,Plata,Ecuador,31,SG-20080,Sandra Glassco
2023-05-11,Plata,Ecuador,32,ES-14080,Erin Smith
2023-05-12,Plata,Ecuador,32,BH-11710,Brosina Hoffman
2023-05-13,Plata,Ecuador,43,JK-15730,Joe Kamberova
2023-05-14,Plata,Ecuador,31,LH-17020,Lisa Hazard
2023-05-15,Plata,Ecuador,20,GM-14500,Gene McClure
2023-05-16,Plata,Ecuador,30,NF-18595,Nicole Fjeld
2023-05-17,Plata,Ecuador,20,PO-19180,Philisse Overcash
2023-05-18,Plata,Ecuador,37,TH-21235,Tiffany House
2023-05-19,Plata,Ecuador,26,VW-21775,Victoria Wilson
2023-05-20,Plata,Ecuador,35,NM-18520,Neoma Murray
2023-05-21,Plata,Ecuador,34,ND-18370,Natalie DeCherney
2023-05-22,Plata,Ecuador,24,GT-14710,Greg Tran
2023-05-23,Plata,Ecuador,29,MB-17305,Maria Bertelson
2023-05-24,Plata,Ecuador,36,EJ-14155,Eva Jacobs
2023-05-25,Plata,Ecuador,33,KW-16570,Kelly Williams
2023-05-26,Plata,Ecuador,34,PS-18760,Pamela Stobb
2023-05-27,Plata,Ecuador,33,HA-14920,Helen Andreada
2023-05-28,Plata,Ecuador,43,LF-17185,Luke Foster
2023-05-29,Plata,Ecuador,32,DR-12940,Daniel Raglin
2023-05-30,Plata,Ecuador,31,CL-11890,Carl Ludwig
2023-05-31,Plata,Ecuador,40,SH-19975,Sally Hughsby
2023-06-01,Plata,Ecuador,42,DB-12970,Darren Budd
2023-06-02,Plata,Ecuador,32,FP-14320,Frank Preis
2023-06-03,Plata,Ecuador,35,VG-21790,Vivek Gonzalez
2023-06-04,Plata,Ecuador,50,RC-19825,Roy Collins
2023-06-05,Plata,Ecuador,19,ME-17725,Max Engle
2023-06-06,Plata,Ecuador,38,SV-20935,Susan Vittorini
2023-06-07,Plata,Ecuador,25,BF-11170,Ben Ferrer
2023-06-08,Plata,Ecuador,32,AP-10915,Arthur Prichep
2023-06-09,Plata,Ecuador,40,AB-10015,Aaron Bergman
2023-06-10,Plata,Ecuador,29,DB-13360,Dennis Bolton
2023-06-11,Plata,Ecuador,41,SF-20965,Sylvia Foulston
2023-06-12,Plata,Ecuador,22,PP-18955,Paul Prost
2023-06-13,Plata,Ecuador,30,BS-11365,Bill Shonely
2023-06-14,Plata,Ecuador,30,MS-17365,Maribeth Schnelling
2023-06-15,Plata,Ecuador,36,SM-20005,Sally Matthias
2023-06-16,Plata,Ecuador,37,EB-13705,Ed Braxton
2023-06-17,Plata,Ecuador,50,HW-14935,Helen Wasserman
2023-06-18,Plata,Ecuador,38,EH-13945,Eric Hoffmann
2023-06-19,Plata,Ecuador,33,DJ-13510,Don Jones
2023-06-20,Plata,Ecuador,28,RB-19570,Rob Beeghly
2023-06-21,Plata,Ecuador,34,TT-21460,Tonja Turnell
2023-06-22,Plata,Ecuador,30,BP-11155,Becky Pak
2023-06-23,Plata,Ecuador,50,SH-20395,Shahid Hopkins
2023-06-24,Plata,Ecuador,28,CS-11950,Carlos Soltero
2023-06-25,Plata,Ecuador,47,AA-10315,Alex Avila
2023-06-26,Plata,Ecuador,37,AS-10090,Adam Shillingsburg
2023-06-27,Plata,Ecuador,29,BE-11455,Brad Eason
2023-06-28,Plata,Ecuador,38,CS-12490,Cindy Schnelling
2023-06-29,Plata,Ecuador,32,KB-16315,Karl Braun
2023-06-30,Plata,Ecuador,45,JK-16090,Juliana Krohn
2023-07-01,Plata,Ecuador,35,CM-12235,Chris McAfee
2023-07-02,Plata,Ecuador,40,ML-17395,Marina Lichtenstein
2023-07-03,Plata,Ecuador,32,MC-17425,Mark Cousins
2023-07-04,Plata,Ecuador,44,MO-17500,Mary O'Rourke
2023-07-05,Plata,Ecuador,29,SP-20620,Stefania Perrino
2023-07-06,Plata,Ecuador,41,SM-20320,Sean Miller
2023-07-07,Plata,Ecuador,49,AB-10255,Alejandro Ballentine
2023-07-08,Plata,Ecuador,32,SN-20560,Skye Norling
2023-07-09,Plata,Ecuador,36,CB-12025,Cassandra Brandow
2023-07-10,Plata,Ecuador,30,JG-15310,Jason Gross
2023-07-11,Plata,Ecuador,35,BD-11635,Brian Derr
2023-07-12,Plata,Ecuador,42,MP-17965,Michael Paige
2023-07-13,Plata,Ecuador,35,RH-19600,Rob Haberlin
2023-07-14,Plata,Ecuador,34,PF-19225,Phillip Flathmann
2023-07-15,Plata,Ecuador,40,AB-10165,Alan Barnes
2023-07-16,Plata,Ecuador,51,CC-12430,Chuck Clark
2023-07-17,Plata,Ecuador,34,RD-19480,Rick Duston
2023-07-18,Plata,Ecuador,40,JS-15880,John Stevenson
2023-07-19,Plata,Ecuador,28,LM-17065,Liz MacKendrick
2023-07-20,Plata,Ecuador,36,SH-20635,Stefanie Holloman
2023-07-21,Plata,Ecuador,32,KM-16225,Kalyca Meade
2023-07-22,Plata,Ecuador,41,NB-18655,Nona Balk
2023-07-23,Plata,Ecuador,46,JE-15610,Jim Epp
2023-07-24,Plata,Ecuador,21,SC-20260,Scott Cohen
2023-07-25,Plata,Ecuador,38,CS-12250,Chris Selesnick
2023-07-26,Plata,Ecuador,40,TN-21040,Tanja Norvell
2023-07-27,Plata,Ecuador,28,JE-16165,Justin Ellison
2023-07-28,Plata,Ecuador,49,JM-16195,Justin MacKendrick
2023-07-29,Plata,Ecuador,34,MO-17800,Meg O'Connel
2023-07-30,Plata,Ecuador,45,RF-19840,Roy Franzsisch
2023-07-31,Plata,Ecuador,24,JK-15625,Jim Karlsson
2023-08-01,Plata,Ecuador,30,JE-15715,Joe Elijah
2023-08-02,Plata,Ecuador,35,NP-18325,Naresj Patel
2023-08-03,Plata,Ecuador,27,BM-11575,Brendan Murry
2023-08-04,Plata,Ecuador,34,JP-15460,Jennifer Patt
2023-08-05,Plata,Ecuador,45,ED-13885,Emily Ducich
2023-08-06,Plata,Ecuador,34,BD-11320,Bill Donatelli
2023-08-07,Plata,Ecuador,25,MH-18115,Mick Hernandez
2023-08-08,Plata,Ecuador,30,TC-21535,Tracy Collins
2023-08-09,Plata,Ecuador,25,TB-21190,Thomas Brumley
2023-08-10,Plata,Ecuador,30,TR-21325,Toby Ritter
2023-08-11,Plata,Ecuador,34,HG-14965,Henry Goldwyn
2023-08-12,Plata,Ecuador,41,GA-14515,George Ashbrook
2023-08-13,Plata,Ecuador,30,MG-17680,Maureen Gastineau
2023-08-14,Plata,Ecuador,12,PB-19150,Philip Brown
2023-08-15,Plata,Ecuador,28,DL-12925,Daniel Lacy
2023-08-16,Plata,Ecuador,32,CC-12100,Chad Cunningham
2023-08-17,Plata,Ecuador,40,DB-12910,Daniel Byrd
2023-08-18,Plata,Ecuador,20,KB-16240,Karen Bern
2023-08-19,Plata,Ecuador,31,MM-17920,Michael Moore
2023-08-20,Plata,Ecuador,31,RB-19795,Ross Baird
2023-08-21,Plata,Ecuador,25,PK-19075,Pete Kriz
2023-08-22,Plata,Ecuador,33,SS-20140,Saphhira Shifley
2023-08-23,Plata,Ecuador,30,PS-19045,Penelope Sewall
2023-08-24,Plata,Ecuador,35,BF-11020,Barry Franzsisch
2023-08-25,Plata,Ecuador,37,MH-17290,Marc Harrigan
2023-08-26,Plata,Ecuador,30,EP-13915,Emily Phan
2023-08-27,Plata,Ecuador,29,HM-14860,Harry Marie
2023-08-28,Plata,Ecuador,29,BD-11605,Brian Dahlen
2023-08-29,Plata,Ecuador,27,MC-17845,Michael Chen
2023-08-30,Plata,Ecuador,24,BP-11230,Benjamin Patterson
2023-08-31,Plata,Ecuador,29,GZ-14470,Gary Zandusky
2023-09-01,Plata,Ecuador,33,MK-17905,Michael Kennedy
2023-09-02,Plata,Ecuador,22,MG-18205,Mitch Gastineau
2023-09-03,Plata,Ecuador,30,LH-16900,Lena Hernandez
2023-09-04,Plata,Ecuador,21,HL-15040,Hunter Lopez
2023-09-05,Plata,Ecuador,25,AW-10930,Arthur Wiediger
2023-09-06,Plata,Ecuador,24,KT-16465,Kean Takahito
2023-09-07,Plata,Ecuador,34,JL-15835,John Lee
2023-09-08,Plata,Ecuador,44,BM-11650,Brian Moss
2023-09-09,Plata,Ecuador,36,SO-20335,Sean O'Donnell
2023-09-10,Plata,Ecuador,32,TB-21625,Trudy Brown
2023-09-11,Plata,Ecuador,29,GB-14530,George Bell
2023-09-12,Plata,Ecuador,19,EG-13900,Emily Grady
2023-09-13,Plata,Ecuador,31,KW-16435,Katrina Willman
2023-09-14,Plata,Ecuador,39,DW-13195,David Wiener
2023-09-15,Plata,Ecuador,29,FM-14215,Filia McAdams
2023-09-16,Plata,Ecuador,33,HE-14800,Harold Engle
2023-09-17,Plata,Ecuador,37,SM-20950,Suzanne McNair
2023-09-18,Plata,Ecuador,19,TT-21220,Thomas Thornton
2023-09-19,Plata,Ecuador,30,SC-20095,Sanjit Chand
2023-09-20,Plata,Ecuador,25,JS-16030,Joy Smith
2023-09-21,Plata,Ecuador,34,HG-14845,Harry Greene
2023-09-22,Plata,Ecuador,30,BM-11140,Becky Martin
2023-09-23,Plata,Ecuador,24,MH-18025,Michelle Huthwaite
2023-09-24,Plata,Ecuador,36,MY-18295,Muhammed Yedwab
2023-09-25,Plata,Ecuador,26,TD-20995,Tamara Dahlen
2023-09-26,Plata,Ecuador,21,PS-18970,Paul Stevenson
2023-09-27,Plata,Ecuador,29,JD-15895,Jonathan Doherty
2023-09-28,Plata,Ecuador,24,LW-17125,Liz Willingham
2023-09-29,Plata,Ecuador,21,CJ-12010,Caroline Jumper
2023-09-30,Plata,Ecuador,28,CK-12760,Cyma Kinney
2023-10-01,Plata,Ecuador,42,KM-16660,Khloe Miller
2023-10-02,Plata,Ecuador,18,RO-19780,Rose O'Brian
2023-10-03,Plata,Ecuador,21,MC-17605,Matt Connell
2023-10-04,Plata,Ecuador,29,FO-14305,Frank Olsen
2023-10-05,Plata,Ecuador,31,BW-11110,Bart Watters
2023-10-06,Plata,Ecuador,26,PC-19000,Pauline Chand
2023-10-07,Plata,Ecuador,32,DK-13225,Dean Katz
2023-10-08,Plata,Ecuador,46,RD-19900,Ruben Dartt
2023-10-09,Plata,Ecuador,25,JD-16060,Julia Dunbar
2023-10-10,Plata,Ecuador,20,CK-12595,Clytie Kelty
2023-10-11,Plata,Ecuador,26,SC-20770,Stewart Carmichael
2023-10-12,Plata,Ecuador,27,DL-12865,Dan Lawera
2023-10-13,Plata,Ecuador,29,MV-17485,Mark Van Huff
2023-10-14,Plata,Ecuador,31,CS-12175,Charles Sheldon
2023-10-15,Plata,Ecuador,23,NW-18400,Natalie Webber
2023-10-16,Plata,Ecuador,19,ZC-21910,Zuschuss Carroll
2023-10-17,Plata,Ecuador,27,RS-19420,Ricardo Sperren
2023-10-18,Plata,Ecuador,20,SR-20740,Steven Roelle
2023-10-19,Plata,Ecuador,27,SW-20455,Shaun Weien
2023-10-20,Plata,Ecuador,30,LC-16870,Lena Cacioppo
2023-10-21,Plata,Ecuador,36,PJ-19015,Pauline Johnson
2023-10-22,Plata,Ecuador,44,NL-18310,Nancy Lomonaco
2023-10-23,Plata,Ecuador,24,JC-15775,John Castell
2023-10-24,Plata,Ecuador,28,HJ-14875,Heather Jas
2023-10-25,Plata,Ecuador,23,JE-15475,Jeremy Ellison
2023-10-26,Plata,Ecuador,22,Co-12640,Corey-Lock
2023-10-27,Plata,Ecuador,30,SB-20185,Sarah Brown
2023-10-28,Plata,Ecuador,34,FH-14275,Frank Hawley
2023-10-29,Plata,Ecuador,39,JF-15355,Jay Fein
2023-10-30,Plata,Ecuador,29,SF-20065,Sandra Flanagan
2023-10-31,Plata,Ecuador,26,SZ-20035,Sam Zeldin
2023-11-01,Plata,Ecuador,24,AH-10465,Amy Hunt
2023-11-02,Plata,Ecuador,29,CP-12340,Christine Phan
2023-11-03,Plata,Ecuador,32,JD-16150,Justin Deggeller
2023-11-04,Plata,Ecuador,41,ER-13855,Elpida Rittenbach
2023-11-05,Plata,Ecuador,32,KH-16510,Keith Herrera
2023-11-06,Plata,Ecuador,22,DJ-13420,Denny Joy
2023-11-07,Plata,Ecuador,27,CK-12205,Chloris Kastensmidt
2023-11-08,Plata,Ecuador,31,AD-10180,Alan Dominguez
2023-11-09,Plata,Ecuador,33,LT-17110,Liz Thompson
2023-11-10,Plata,Ecuador,23,VP-21760,Victoria Pisteka
2023-11-11,Plata,Ecuador,34,SC-20725,Steven Cartwright
2023-11-12,Plata,Ecuador,27,GG-14650,Greg Guthrie
2023-11-13,Plata,Ecuador,24,MS-17530,MaryBeth Skach
2023-11-14,Plata,Ecuador,26,BN-11515,Bradley Nguyen
2023-11-15,Plata,Ecuador,33,AH-10120,Adrian Hane
2023-11-16,Plata,Ecuador,27,DO-13645,Doug O'Connell
2023-11-17,Plata,Ecuador,34,FC-14335,Fred Chung
2023-11-18,Plata,Ecuador,30,SA-20830,Sue Ann Reed
2023-11-19,Plata,Ecuador,34,BF-11215,Benjamin Farhat
2023-11-20,Plata,Ecuador,33,CM-11935,Carlos Meador
2023-11-21,Plata,Ecuador,32,LC-16930,Linda Cazamias
2023-11-22,Plata,Ecuador,27,JB-16000,Joy Bell-
2023-11-23,Plata,Ecuador,23,PC-18745,Pamela Coakley
2023-11-24,Plata,Ecuador,31,PO-18850,Patrick O'Brill
2023-11-25,Plata,Ecuador,29,KT-16480,Kean Thornton
2023-11-26,Plata,Ecuador,30,TG-21310,Toby Gnade
2023-11-27,Plata,Ecuador,27,SJ-20500,Shirley Jackson
2023-11-28,Plata,Ecuador,24,RM-19375,Raymond Messe
2023-11-29,Plata,Ecuador,32,DM-13525,Don Miller
2023-11-30,Plata,Ecuador,27,MH-17440,Mark Haberlin
2023-12-01,Plata,Ecuador,19,MF-18250,Monica Federle
2023-12-02,Plata,Ecuador,31,RL-19615,Rob Lucas
2023-12-03,Plata,Ecuador,26,SV-20785,Stewart Visinsky
2023-12-04,Plata,Ecuador,17,ND-18460,Neil Ducich
2023-12-05,Plata,Ecuador,21,SE-20110,Sanjit Engle
2023-12-06,Plata,Ecuador,28,NF-18385,Natalie Fritzler
2023-12-07,Plata,Ecuador,17,HP-14815,Harold Pawlan
2023-12-08,Plata,Ecuador,26,DK-13090,Dave Kipp
2023-12-09,Plata,Ecuador,29,PG-18895,Paul Gonzalez
2023-12-10,Plata,Ecuador,28,GH-14410,Gary Hansen
2023-12-11,Plata,Ecuador,19,MC-17275,Marc Crier
2023-12-12,Plata,Ecuador,18,PR-18880,Patrick Ryan
2023-12-13,Plata,Ecuador,26,GA-14725,Guy Armstrong
2023-12-14,Plata,Ecuador,31,LS-17230,Lycoris Saunders
2023-12-15,Plata,Ecuador,20,DK-13375,Dennis Kane
2023-12-16,Plata,Ecuador,32,AS-10225,Alan Schoenberger
2023-12-17,Plata,Ecuador,19,SP-20650,Stephanie Phelps
2023-12-18,Plata,Ecuador,21,LL-16840,Lauren Leatherbury
2023-12-19,Plata,Ecuador,19,SC-20680,Steve Carroll
2023-12-20,Plata,Ecuador,24,LR-17035,Lisa Ryan
2023-12-21,Plata,Ecuador,29,GM-14455,Gary Mitchum
2023-12-22,Plata,Ecuador,22,BD-11725,Bruce Degenhardt
2023-12-23,Plata,Ecuador,27,LW-16990,Lindsay Williams
2023-12-24,Plata,Ecuador,27,DL-13495,Dionis Lloyd
2023-12-25,Plata,Ecuador,13,EN-13780,Edward Nazzal
2023-12-26,Plata,Ecuador,16,TS-21610,Troy Staebel
2023-12-27,Plata,Ecuador,16,BM-11785,Bryan Mills
2023-12-28,Plata,Ecuador,17,JP-15520,Jeremy Pistek
2023-12-29,Plata,Ecuador,21,JM-15535,Jessica Myrick
2023-12-30,Plata,Ecuador,31,EB-13930,Eric Barreto
2023-12-31,Plata,Ecuador,19,AO-10810,Anthony O'Donnell
2019-01-01,Platino,Ecuador,10,FH-14365,Fred Hopkins
2019-01-02,Platino,Ecuador,12,BP-11185,Ben Peterman
2019-01-03,Platino,Ecuador,8,RW-19630,Rob Williams
2019-01-04,Platino,Ecuador,15,SS-20515,Shirley Schmidt
2019-01-05,Platino,Ecuador,19,GR-14560,Georgia Rosenberg
2019-01-06,Platino,Ecuador,14,RP-19390,Resi Plking
2019-01-07,Platino,Ecuador,12,MM-17260,Magdelene Morse
2019-01-08,Platino,Ecuador,16,DB-13405,Denny Blanton
2019-01-09,Platino,Ecuador,18,LW-16825,Laurel Workman
2019-01-10,Platino,Ecuador,16,CA-12310,Christine Abelman
2019-01-11,Platino,Ecuador,14,DB-13060,Dave Brooks
2019-01-12,Platino,Ecuador,10,SC-20305,Sean Christensen
2019-01-13,Platino,Ecuador,21,CV-12295,Christina VanderZanden
2019-01-14,Platino,Ecuador,9,CY-12745,Craig Yedwab
2019-01-15,Platino,Ecuador,7,TB-21250,Tim Brockman
2019-01-16,Platino,Ecuador,8,MH-17785,Maya Herman
2019-01-17,Platino,Ecuador,10,EM-13825,Elizabeth Moffitt
2019-01-18,Platino,Ecuador,15,TS-21370,Todd Sumrall
2019-01-19,Platino,Ecuador,16,GT-14635,Grant Thornton
2019-01-20,Platino,Ecuador,19,TB-21280,Toby Braunhardt
2019-01-21,Platino,Ecuador,8,AT-10435,Alyssa Tate
2019-01-22,Platino,Ecuador,10,MH-17620,Matt Hagelstein
2019-01-23,Platino,Ecuador,8,JO-15145,Jack O'Briant
2019-01-24,Platino,Ecuador,12,ME-17320,Maria Etezadi
2019-01-25,Platino,Ecuador,10,DM-12955,Dario Medina
2019-01-26,Platino,Ecuador,12,AF-10885,Art Foster
2019-01-27,Platino,Ecuador,15,AS-10630,Ann Steele
2019-01-28,Platino,Ecuador,10,SG-20470,Sheri Gordon
2019-01-29,Platino,Ecuador,12,BF-10975,Barbara Fisher
2019-01-30,Platino,Ecuador,14,HR-14770,Hallie Redmond
2019-01-31,Platino,Ecuador,8,KH-16330,Katharine Harms
2019-02-01,Platino,Ecuador,19,VF-21715,Vicky Freymann
2019-02-02,Platino,Ecuador,17,NC-18625,Noah Childs
2019-02-03,Platino,Ecuador,19,TP-21415,Tom Prescott
2019-02-04,Platino,Ecuador,17,NM-18445,Nathan Mautz
2019-02-05,Platino,Ecuador,11,DS-13030,Darrin Sayre
2019-02-06,Platino,Ecuador,18,DP-13105,Dave Poirier
2019-02-07,Platino,Ecuador,15,ZD-21925,Zuschuss Donatelli
2019-02-08,Platino,Ecuador,18,AA-10480,Andrew Allen
2019-02-09,Platino,Ecuador,17,MV-18190,Mike Vittorini
2019-02-10,Platino,Ecuador,16,JM-15250,Janet Martin
2019-02-11,Platino,Ecuador,7,GH-14485,Gene Hale
2019-02-12,Platino,Ecuador,13,AB-10600,Ann Blume
2019-02-13,Platino,Ecuador,16,MH-17455,Mark Hamilton
2019-02-14,Platino,Ecuador,13,SJ-20125,Sanjit Jacobs
2019-02-15,Platino,Ecuador,13,RB-19435,Richard Bierner
2019-02-16,Platino,Ecuador,13,SS-20410,Shahid Shariari
2019-02-17,Platino,Ecuador,16,AR-10345,Alex Russell
2019-02-18,Platino,Ecuador,16,JH-16180,Justin Hirsh
2019-02-19,Platino,Ecuador,12,SP-20920,Susan Pistek
2019-02-20,Platino,Ecuador,9,DB-13555,Dorothy Badders
2019-02-21,Platino,Ecuador,10,RA-19285,Ralph Arnett
2019-02-22,Platino,Ecuador,11,DE-13255,Deanra Eno
2019-02-23,Platino,Ecuador,10,CR-12730,Craig Reiter
2019-02-24,Platino,Ecuador,8,SF-20200,Sarah Foster
2019-02-25,Platino,Ecuador,16,MS-17770,Maxwell Schwartz
2019-02-26,Platino,Ecuador,18,TS-21160,Theresa Swint
2019-02-27,Platino,Ecuador,20,EJ-13720,Ed Jacobs
2019-02-28,Platino,Ecuador,16,MY-17380,Maribeth Yedwab
2019-03-01,Platino,Ecuador,14,BT-11395,Bill Tyler
2019-03-02,Platino,Ecuador,18,RP-19270,Rachel Payne
2019-03-03,Platino,Ecuador,14,VB-21745,Victoria Brennan
2019-03-04,Platino,Ecuador,18,DB-13270,Deborah Brumfield
2019-03-05,Platino,Ecuador,13,RA-19915,Russell Applegate
2019-03-06,Platino,Ecuador,16,JL-15850,John Lucas
2019-03-07,Platino,Ecuador,28,AG-10675,Anna Gayman
2019-03-08,Platino,Ecuador,19,NG-18355,Nat Gilpin
2019-03-09,Platino,Ecuador,19,CB-12535,Claudia Bergmann
2019-03-10,Platino,Ecuador,17,MZ-17515,Mary Zewe
2019-03-11,Platino,Ecuador,12,LB-16795,Laurel Beltran
2019-03-12,Platino,Ecuador,18,CA-12775,Cynthia Arntzen
2019-03-13,Platino,Ecuador,15,AR-10825,Anthony Rawles
2019-03-14,Platino,Ecuador,15,JK-15370,Jay Kimmel
2019-03-15,Platino,Ecuador,21,AG-10270,Alejandro Grove
2019-03-16,Platino,Ecuador,17,BT-11440,Bobby Trafton
